id,word
1,<sos>
2,<eos>
3,<unk>
4,<
5,u
6,r
7,l
8,>
9,h
10,t
11,p
12,:
13,/
14,w
15,.
16,e
17,d
18,c
19,o
20,m
21,a
22,k
23,s
24,v
25,i
26,_
27,g
28,n
29,f
30,y
31,","
32,T
33,E
34,D
35,C
36,b
37,G
38,3
39,4
40,深
41,海
42,中
43,的
44,生
45,命
46,－
47,大
48,卫
49,盖
50,罗
51,通
52,过
53,潜
54,水
55,艇
56,拍
57,下
58,影
59,片
60,把
61,我
62,们
63,带
64,到
65,了
66,地
67,球
68,最
69,黑
70,暗
71,，
72,险
73,恶
74,同
75,时
76,也
77,美
78,丽
79,物
80,栖
81,息
82,。
83,这
84,里
85,是
86,洋
87,处
88,峡
89,谷
90,和
91,火
92,山
93,脊
94,怪
95,诞
96,适
97,应
98,力
99,强
100,而
101,且
102,数
103,量
104,惊
105,人
106,：
107,位
108,比
109,尔
110,兰
111,格
112,将
113,用
114,一
115,些
116,来
117,讲
118,述
119,故
120,事
121,有
122,不
123,少
124,精
125,彩
126,泰
127,坦
128,尼
129,克
130,可
131,惜
132,您
133,今
134,天
135,看
136,号
137,拿
138,票
139,房
140,冠
141,军
142,但
143,实
144,上
145,它
146,并
147,关
148,于
149,刺
150,激
151,原
152,因
153,在
154,直
155,没
156,当
157,回
158,儿
159,家
160,想
161,占
162,面
163,积
164,7
165,5
166,％
167,部
168,分
169,都
170,平
171,均
172,度
173,两
174,英
175,你
176,站
177,滩
178,或
179,图
180,像
181,着
182,么
183,蓝
184,色
185,泛
186,光
187,断
188,变
189,动
190,会
191,浪
192,波
193,涛
194,又
195,涨
196,潮
197,却
198,知
199,道
200,底
201,什
202,其
203,长
204,脉
205,活
206,多
207,震
208,喷
209,发
210,样
211,性
212,密
213,要
214,雨
215,林
216,还
217,高
218,基
219,本
220,被
221,开
222,景
223,吸
224,引
225,所
226,熟
227,告
228,诉
229,边
230,对
231,个
232,完
233,全
234,陌
235,世
236,界
237,得
238,非
239,常
240,特
241,殊
242,仪
243,器
244,才
245,能
246,达
247,那
248,A
249,摄
250,机
251,索
252,共
253,研
254,马
255,塞
256,普
257,鲁
258,斯
259,说
260,""""
261,真
262,正
263,探
264,之
265,旅
266,为
267,新
268,现
269,找
270,视
271,角
272,合
273,作
274,帮
275,仅
276,哪
277,已
278,经
279,存
280,观
281,重
282,认
283,识
284,身
285,只
286,母
287,喜
288,欢
289,以
290,伸
291,展
292,1
293,0
294,尺
295,东
296,西
297,吗
298,？
299,鱼
300,饵
301,浮
302,摇
303,晃
304,旋
305,转
306,触
307,种
308,群
309,由
310,单
311,独
312,结
313,起
314,就
315,成
316,前
317,推
318,进
319,擎
320,如
321,果
322,类
323,放
324,端
325,然
326,后
327,状
328,另
329,x
330,翼
331,死
332,亡
333,荧
334,伴
335,侣
336,食
337,交
338,流
339,办
340,法
341,从
342,档
343,案
344,介
345,绍
346,小
347,形
348,各
349,异
350,忘
351,好
352,几
353,三
354,百
355,很
356,解
357,往
358,太
359,微
360,维
361,空
362,间
363,定
364,听
365,巨
366,型
367,章
368,张
369,6
370,究
371,透
372,爱
373,八
374,爪
375,穿
376,脑
377,袋
378,耳
379,朵
380,摆
381,优
382,雅
383,向
384,游
385,甚
386,至
387,贴
388,近
389,眼
390,睛
391,窗
392,口
393,给
394,见
395,子
396,点
397,公
398,鸡
399,脸
400,！
401,科
402,学
403,据
404,收
405,集
406,做
407,让
408,第
409,手
410,材
411,料
412,环
413,境
414,获
415,取
416,他
417,网
418,捕
419,察
420,控
421,制
422,杆
423,坐
424,电
425,移
426,央
427,顶
428,走
429,遍
430,加
431,勒
432,洲
433,北
434,纬
435,九
436,声
437,纳
438,右
439,悬
440,崖
441,侧
442,阿
443,卑
444,千
445,万
446,更
447,终
448,具
449,代
450,表
451,叫
452,杰
453,森
454,遥
455,驾
456,驶
457,行
458,伍
459,兹
460,霍
461,希
462,望
463,伙
464,虚
465,拟
466,未
467,曾
468,背
469,掘
470,验
471,室
472,滴
473,音
474,象
475,化
476,块
477,相
478,出
479,方
480,热
481,泉
482,团
483,硫
484,氫
485,液
486,体
487,轴
488,华
489,氏
490,五
491,六
492,七
493,十
494,年
495,座
496,质
497,心
498,周
499,围
500,假
501,运
502,入
503,床
504,裂
505,缝
506,岩
507,浆
508,汇
509,氢
510,含
511,初
512,根
513,烟
514,囱
515,涌
516,白
517,细
518,菌
519,8
520,温
521,思
522,议
523,始
524,冒
525,自
526,内
527,源
528,供
529,养
530,居
531,压
532,每
533,磅
534,离
535,任
536,何
537,阳
538,照
539,射
540,支
541,撑
542,式
543,管
544,蠕
545,虫
546,消
547,系
548,统
549,嘴
550,腮
551,组
552,织
553,氧
554,气
555,吞
556,靠
557,再
558,简
559,糖
560,份
561,螃
562,蟹
563,钳
564,住
565,碰
566,缩
567,去
568,恩
569,厉
570,害
571,旦
572,壳
573,指
574,甲
575,技
576,术
577,极
578,脚
579,概
580,2
581,头
582,左
583,沸
584,冰
585,雌
586,雄
587,久
588,打
589,斗
590,漆
591,除
592,线
593,外
594,列
595,次
596,区
597,域
598,9
599,问
600,题
601,工
602,采
603,破
604,条
605,吃
606,足
607,够
608,乐
609,罐
610,虾
611,骚
612,扰
613,怜
614,反
615,抗
616,嗷
617,似
618,奇
619,割
620,丝
621,毛
622,红
623,腹
624,镭
625,灯
626,感
627,觉
628,远
629,粘
630,石
631,扒
632,柱
633,层
634,楼
635,难
636,置
637,信
638,鬼
639,魅
640,毫
641,需
642,记
643,际
644,官
645,辐
646,距
647,称
648,即
649,使
650,此
651,刻
652,尝
653,试
654,示
655,清
656,晰
657,画
658,沿
659,滑
660,稽
661,盘
662,蜷
663,塔
664,致
665,剧
666,毒
667,倾
668,倒
669,己
670,磺
671,酸
672,速
673,努
674,许
675,演
676,刚
677,尽
678,短
679,延
680,续
681,态
682,稳
683,亿
684,场
685,尾
686,等
687,释
688,跃
689,星
690,期
691,路
692,隔
693,闭
694,迁
695,摧
696,毁
697,谈
698,快
699,否
700,敏
701,呢
702,脆
703,弱
704,束
705,沉
706,寻
707,候
708,历
709,史
710,纪
711,录
712,节
713,奏
714,陆
715,拢
716,失
717,川
718,厄
719,诺
720,灾
721,响
722,突
723,停
724,明
725,谱
726,荒
727,唐
728,怎
729,习
730,掌
731,握
732,保
733,则
734,徒
735,劳
736,护
737,谢
738,=
739,L
740,N
741,z
742,S
743,K
744,蒂
745,夫
746,凯
747,利
748,亚
749,与
750,-
751,玩
752,耍
753,启
754,首
755,菲
756,乡
757,严
758,文
759,呼
760,唤
761,振
762,兴
763,济
764,教
765,育
766,社
767,段
768,省
769,塑
770,职
771,校
772,鸣
773,目
774,革
775,揭
776,竿
777,纵
778,情
779,歌
780,唱
781,选
782,择
783,幸
784,先
785,义
786,谓
787,考
788,急
789,─
790,；
791,厌
792,烦
793,受
794,施
795,倦
796,名
797,窘
798,恰
799,创
800,欧
801,民
802,族
803,医
804,疗
805,福
806,证
807,盟
808,国
809,排
810,整
811,垫
812,糟
813,糕
814,版
815,《
816,》
817,读
818,P
819,言
820,悲
821,催
822,报
823,阅
824,、
825,商
826,业
827,者
828,主
829,企
830,提
831,岗
832,税
833,贡
834,献
835,坏
836,%
837,抱
838,差
839,败
840,涂
841,血
842,淋
843,朋
844,友
845,凭
846,捏
847,造
848,针
849,阴
850,谋
851,切
852,显
853,易
854,碎
855,操
856,必
857,须
858,改
859,该
860,待
861,某
862,裹
863,错
864,婴
865,孩
866,童
867,摒
868,弃
869,产
870,益
871,意
872,遭
873,践
874,踏
875,构
876,求
877,肃
878,（
879,众
880,鼓
881,）
882,园
883,批
884,评
885,泥
886,к
887,а
888,л
889,语
890,危
891,老
892,训
893,练
894,蔓
895,爸
896,素
897,笑
898,况
899,步
900,女
901,二
902,哦
903,吼
904,偷
905,闲
906,喝
907,咖
908,啡
909,别
910,她
911,病
912,传
913,染
914,木
915,脱
916,接
917,领
918,残
919,守
920,旧
921,乎
922,注
923,搬
924,硬
925,套
926,墨
927,陈
928,规
929,判
930,狗
931,屎
932,堂
933,休
934,哈
935,钟
936,岁
937,啊
938,孽
939,确
940,械
941,螺
942,钉
943,安
944,钻
945,孔
946,遗
947,憾
948,资
949,丢
950,品
951,专
952,横
953,算
954,板
955,懂
956,罪
957,犯
958,装
959,痴
960,设
961,计
962,骤
963,遵
964,苛
965,笔
966,聊
967,Q
968,布
969,限
970,趣
971,论
972,落
973,驳
974,谬
975,蠢
976,载
977,乃
978,善
979,效
980,征
981,淘
982,汰
983,留
984,竞
985,争
986,笨
987,服
988,务
989,例
990,蚂
991,蚁
992,秩
993,序
994,鼠
995,拥
996,猫
997,咪
998,无
999,仍
1000,猎
1001,互
1002,熊
1003,项
1004,联
1005,越
1006,豚
1007,谁
1008,答
1009,肤
1010,宗
1011,酷
1012,泯
1013,娱
1014,奥
1015,匹
1016,员
1017,跳
1018,舞
1019,亲
1020,吻
1021,追
1022,逐
1023,闹
1024,势
1025,扁
1026,桃
1027,腺
1028,绪
1029,神
1030,增
1031,促
1032,皮
1033,决
1034,策
1035,话
1036,瞎
1037,掰
1038,冷
1039,睁
1040,俱
1041,权
1042,缺
1043,缚
1044,院
1045,艺
1046,曲
1047,蹈
1048,橄
1049,榄
1050,惨
1051,换
1052,欲
1053,诸
1054,总
1055,容
1056,羞
1057,愧
1058,肯
1059,摸
1060,免
1061,卖
1062,词
1063,迫
1064,敢
1065,标
1066,键
1067,味
1068,雪
1069,愉
1070,酣
1071,畅
1072,漓
1073,灵
1074,丹
1075,妙
1076,药
1077,庆
1078,举
1079,邦
1080,递
1081,润
1082,顾
1083,客
1084,棒
1085,良
1086,购
1087,买
1088,荐
1089,减
1090,低
1091,门
1092,厚
1093,包
1094,括
1095,励
1096,协
1097,早
1098,班
1099,户
1100,队
1101,干
1102,氛
1103,零
1104,崇
1105,超
1106,佳
1107,雇
1108,榜
1109,卷
1110,立
1111,析
1112,偏
1113,阻
1114,止
1115,请
1116,享
1117,月
1118,升
1119,吧
1120,骑
1121,车
1122,戏
1123,锋
1124,燃
1125,嘿
1126,鲜
1127,聘
1128,建
1129,挑
1130,战
1131,威
1132,贯
1133,导
1134,恐
1135,惧
1136,敌
1137,私
1138,随
1139,午
1140,餐
1141,充
1142,约
1143,瓶
1144,啤
1145,酒
1146,菜
1147,风
1148,投
1149,啥
1150,件
1151,苦
1152,啦
1153,崛
1154,日
1155,煽
1156,功
1157,四
1158,奔
1159,孤
1160,携
1161,肩
1162,播
1163,q
1164,衡
1165,I
1166,测
1167,助
1168,价
1169,及
1170,艰
1171,辛
1172,弄
1173,估
1174,O
1175,较
1176,政
1177,毕
1178,程
1179,赶
1180,扩
1181,持
1182,降
1183,准
1184,韩
1185,跟
1186,富
1187,汗
1188,局
1189,花
1190,街
1191,招
1192,复
1193,理
1194,末
1195,按
1196,逻
1197,辑
1198,检
1199,备
1200,预
1201,烈
1202,稍
1203,值
1204,黄
1205,般
1206,绿
1207,南
1208,坡
1209,芬
1210,龄
1211,阶
1212,智
1213,半
1214,青
1215,依
1216,讨
1217,埋
1218,挤
1219,绩
1220,配
1221,辩
1222,牺
1223,牲
1224,庸
1225,秀
1226,妥
1227,模
1228,搞
1229,楚
1230,泡
1231,钱
1232,费
1233,卢
1234,堡
1235,刀
1236,划
1237,贫
1238,穷
1239,财
1240,师
1241,金
1242,拉
1243,书
1244,付
1245,额
1246,课
1247,令
1248,幅
1249,扪
1250,既
1251,昂
1252,贵
1253,祖
1254,德
1255,若
1256,府
1257,仰
1258,范
1259,譬
1260,幼
1261,庭
1262,妇
1263,送
1264,疏
1265,忽
1266,措
1267,担
1268,倍
1269,印
1270,葡
1271,萄
1272,牙
1273,巩
1274,固
1275,散
1276,匈
1277,怨
1278,承
1279,?
1280,典
1281,轻
1282,级
1283,律
1284,媒
1285,袖
1286,市
1287,途
1288,念
1289,映
1290,父
1291,元
1292,负
1293,培
1294,困
1295,挣
1296,扎
1297,率
1298,核
1299,架
1300,径
1301,僚
1302,宣
1303,勃
1304,慧
1305,桥
1306,梁
1307,执
1308,责
1309,勇
1310,挺
1311,调
1312,连
1313,补
1314,墓
1315,满
1316,借
1317,础
1318,Z
1319,B
1320,R
1321,闻
1322,纸
1323,隐
1324,藏
1325,参
1326,搜
1327,飞
1328,丛
1329,雾
1330,委
1331,撰
1332,写
1333,页
1334,审
1335,逾
1336,云
1337,洛
1338,杉
1339,矶
1340,剑
1341,农
1342,博
1343,士
1344,狭
1345,窄
1346,寥
1347,戊
1348,烯
1349,堆
1350,烷
1351,余
1352,U
1353,H
1354,烧
1355,便
1356,竟
1357,野
1358,监
1359,挂
1360,F
1361,M
1362,旗
1363,搭
1364,乘
1365,棚
1366,树
1367,荫
1368,米
1369,河
1370,舱
1371,媲
1372,累
1373,篇
1374,斑
1375,摘
1376,W
1377,Y
1378,扫
1379,描
1380,磁
1381,痛
1382,句
1383,嗨
1384,双
1385,皇
1386,巡
1387,挥
1388,敬
1389,仿
1390,臂
1391,肌
1392,肉
1393,编
1394,窥
1395,梭
1396,攻
1397,击
1398,彼
1399,侵
1400,剖
1401,瞄
1402,秒
1403,治
1404,慢
1405,疼
1406,字
1407,剂
1408,临
1409,骇
1410,·
1411,龙
1412,迹
1413,—
1414,叙
1415,忆
1416,男
1417,伟
1418,牧
1419,壁
1420,绘
1421,寓
1422,骨
1423,渐
1424,俗
1425,冲
1426,输
1427,跨
1428,哲
1429,涉
1430,莱
1431,坞
1432,呈
1433,趋
1434,王
1435,忧
1436,虑
1437,乏
1438,讽
1439,瘠
1440,涵
1441,躁
1442,村
1443,庄
1444,V
1445,迅
1446,轮
1447,托
1448,卡
1449,灼
1450,窟
1451,梦
1452,租
1453,厅
1454,佣
1455,洗
1456,胶
1457,怀
1458,幕
1459,帚
1460,翁
1461,衰
1462,季
1463,盛
1464,顿
1465,弗
1466,颂
1467,扬
1468,礼
1469,羁
1470,荣
1471,彻
1472,夜
1473,挠
1474,欣
1475,慰
1476,睡
1477,眠
1478,捍
1479,詹
1480,姆
1481,旺
1482,饭
1483,店
1484,屠
1485,杀
1486,泪
1487,尖
1488,锐
1489,武
1490,永
1491,醒
1492,丰
1493,剥
1494,夺
1495,弘
1496,埃
1497,悉
1498,忌
1499,幻
1500,详
1501,杂
1502,稿
1503,誉
1504,虽
1505,继
1506,卓
1507,沟
1508,伊
1509,朗
1510,鲨
1511,暴
1512,逃
1513,船
1514,抛
1515,啸
1516,姑
1517,赤
1518,桌
1519,跑
1520,警
1521,匪
1522,姐
1523,妹
1524,遇
1525,喂
1526,饱
1527,匆
1528,忙
1529,丈
1530,裙
1531,褶
1532,躲
1533,伦
1534,敦
1535,尘
1536,封
1537,默
1538,妮
1539,志
1540,胜
1541,粹
1542,偶
1543,姨
1544,腕
1545,纯
1546,粗
1547,糙
1548,仙
1549,踪
1550,颗
1551,尊
1552,汀
1553,丁
1554,融
1555,筑
1556,砖
1557,汤
1558,汉
1559,宇
1560,航
1561,吉
1562,甘
1563,芙
1564,莎
1565,莉
1566,聚
1567,著
1568,吵
1569,渴
1570,蛮
1571,J
1572,j
1573,盈
1574,台
1575,码
1576,宜
1577,愿
1578,旨
1579,附
1580,营
1581,纽
1582,猜
1583,归
1584,[
1585,]
1586,沮
1587,丧
1588,唯
1589,莫
1590,植
1591,土
1592,城
1593,软
1594,湿
1595,拆
1596,胞
1597,敲
1598,循
1599,废
1600,垃
1601,圾
1602,怖
1603,歉
1604,沙
1605,漠
1606,签
1607,署
1608,佛
1609,络
1610,瞥
1611,邻
1612,扔
1613,唾
1614,瓢
1615,龟
1616,鲟
1617,酱
1618,枪
1619,寿
1620,司
1621,羊
1622,乳
1623,酪
1624,麦
1625,酵
1626,污
1627,赞
1628,拯
1629,救
1630,哨
1631,•
1632,查
1633,拈
1634,绎
1635,莲
1636,宴
1637,吹
1638,荷
1639,胖
1640,呀
1641,屋
1642,怒
1643,派
1644,岳
1645,圣
1646,鼻
1647,驯
1648,鹿
1649,晚
1650,赛
1651,锦
1652,州
1653,赢
1654,…
1655,衔
1656,京
1657,赚
1658,辞
1659,呃
1660,觑
1661,呵
1662,惯
1663,曼
1664,肖
1665,燥
1666,們
1667,防
1668,伞
1669,渗
1670,爽
1671,煤
1672,渣
1673,圆
1674,蜡
1675,汽
1676,弧
1677,扇
1678,挡
1679,玻
1680,璃
1681,粒
1682,顺
1683,混
1684,凝
1685,油
1686,框
1687,怕
1688,覆
1689,隙
1690,撞
1691,桨
1692,银
1693,绞
1694,汁
1695,奋
1696,腐
1697,蚀
1698,洁
1699,［
1700,］
1701,允
1702,窃
1703,欺
1704,骗
1705,捉
1706,伤
1707,烫
1708,绷
1709,撕
1710,掉
1711,瞬
1712,紧
1713,抓
1714,恨
1715,患
1716,伯
1717,抽
1718,匠
1719,虎
1720,嘎
1721,吱
1722,阵
1723,误
1724,腿
1725,缓
1726,恢
1727,弊
1728,股
1729,爆
1730,丑
1731,诱
1732,惩
1733,罚
1734,碗
1735,符
1736,奸
1737,齿
1738,蒙
1739,诫
1740,诵
1741,虔
1742,诚
1743,誓
1744,麻
1745,箱
1746,钞
1747,币
1748,替
1749,旁
1750,铅
1751,柜
1752,疑
1753,召
1754,馈
1755,胆
1756,衣
1757,梅
1758,隆
1759,丘
1760,貉
1761,尤
1762,侪
1763,扭
1764,衍
1765,券
1766,健
1767,康
1768,折
1769,磨
1770,薪
1771,阐
1772,宏
1773,奉
1774,迈
1775,吁
1776,涯
1777,惠
1778,抵
1779,厂
